split,halvdel,side,blok,taerskel_atr,metrik,vaerdi
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,enrichment,3.612731036189576
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,enr_lo,2.9622153837560288
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,enr_hi,4.406102814609638
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,n_signaler,78.0
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,retning_hit,0.9743589743589743
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,K,76.0
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,kontrol_hits,159.0
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,enrichment,4.033687309886447
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,enr_lo,3.0830055079444665
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,enr_hi,5.277523271370049
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,n_signaler,98.0
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,retning_hit,0.9591836734693877
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,K,94.0
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,kontrol_hits,205.0
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,enrichment,3.869543679946266
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,enr_lo,3.0468132140711566
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,enr_hi,4.9144359167999845
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,n_signaler,91.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,K,91.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,kontrol_hits,216.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,enrichment,3.5552766622043728
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,enr_lo,2.7970686315174587
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,enr_hi,4.519013942806847
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,n_signaler,108.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,K,108.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,kontrol_hits,268.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,enrichment,3.4007501220232745
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,enr_lo,2.735170856491605
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,enr_hi,4.2282921247836915
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,n_signaler,77.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,K,77.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,kontrol_hits,170.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,enrichment,3.8223245924875977
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,enr_lo,2.9336410880966017
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,enr_hi,4.980215660878547
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,n_signaler,92.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,K,92.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,kontrol_hits,210.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,enrichment,3.6970412261290058
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,enr_lo,2.908301365481634
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,enr_hi,4.699689650434122
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,n_signaler,55.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,K,55.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,kontrol_hits,125.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,enrichment,3.713115318416523
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,enr_lo,2.7145984241448917
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,enr_hi,5.078918946253518
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,n_signaler,67.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,K,67.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,kontrol_hits,150.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,enrichment,3.769374641422834
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,enr_lo,2.8383401606237952
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,enr_hi,5.005807755008096
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,n_signaler,47.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,K,47.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,kontrol_hits,114.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,enrichment,3.479194975390283
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,enr_lo,2.4860575972226195
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,enr_hi,4.86907370541385
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,n_signaler,52.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,K,52.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,kontrol_hits,133.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,enrichment,3.2994189432272596
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,enr_lo,2.403814481566513
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,enr_hi,4.528704459685513
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,n_signaler,43.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,K,43.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,kontrol_hits,100.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,enrichment,3.6287263339070566
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,enr_lo,2.5470210308308046
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,enr_hi,5.169825708936307
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,n_signaler,48.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,K,48.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,kontrol_hits,115.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,enrichment,3.522322831699469
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,enr_lo,2.524391747342789
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,enr_hi,4.914751501533348
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,n_signaler,34.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,K,34.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,kontrol_hits,83.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,enrichment,3.4568981606287457
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,enr_lo,2.326557843555495
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,enr_hi,5.136405667308035
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,n_signaler,38.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,K,38.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,kontrol_hits,92.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,enrichment,3.4856319688692663
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,enr_lo,2.396417609141066
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,enr_hi,5.0699135977214596
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,n_signaler,168.0
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,retning_hit,0.9821428571428571
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,K,165.0
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,kontrol_hits,290.0
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,enrichment,4.417621504208526
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,enr_lo,3.671238787154217
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,enr_hi,5.315747867649074
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,n_signaler,209.0
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,retning_hit,0.9856459330143541
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,K,206.0
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,kontrol_hits,381.0
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,enrichment,4.198022884934659
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,enr_lo,3.567860823721166
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,enr_hi,4.939485314355529
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,n_signaler,146.0
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,retning_hit,0.9863013698630136
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,K,144.0
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,kontrol_hits,242.0
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,enrichment,4.620081993882996
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,enr_lo,3.7800139957414585
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,enr_hi,5.646846190053585
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,n_signaler,182.0
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,retning_hit,0.989010989010989
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,K,180.0
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,kontrol_hits,307.0
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,enrichment,4.552360922311421
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,enr_lo,3.8111984467764013
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,enr_hi,5.437657014296099
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,n_signaler,102.0
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,retning_hit,0.9901960784313726
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,K,101.0
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,kontrol_hits,162.0
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,enrichment,4.840708337383753
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,enr_lo,3.7931425950319646
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,enr_hi,6.1775840534724535
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,n_signaler,126.0
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,retning_hit,0.9920634920634921
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,K,125.0
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,kontrol_hits,207.0
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,enrichment,4.6885896509313145
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,enr_lo,3.7746456716808603
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,enr_hi,5.8238242279920245
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,n_signaler,122.0
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,retning_hit,0.9918032786885246
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,K,121.0
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,kontrol_hits,194.0
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,enrichment,4.842684741726871
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,enr_lo,3.878679344317948
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,enr_hi,6.046283651189045
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,n_signaler,146.0
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,retning_hit,0.9931506849315068
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,K,145.0
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,kontrol_hits,244.0
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,enrichment,4.614033389268965
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,enr_lo,3.7780263208267417
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,enr_hi,5.63503329765848
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,n_signaler,112.0
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,retning_hit,0.9910714285714286
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,K,111.0
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,kontrol_hits,171.0
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,enrichment,5.039987106874798
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,enr_lo,3.9881110017886123
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,enr_hi,6.369298654443669
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,n_signaler,135.0
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,retning_hit,0.9925925925925926
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,K,134.0
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,kontrol_hits,211.0
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,enrichment,4.930885298105509
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,enr_lo,3.9921810974130976
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,enr_hi,6.090312345506595
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,n_signaler,86.0
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,retning_hit,0.9883720930232558
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,K,85.0
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,kontrol_hits,125.0
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,enrichment,5.279727034120735
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,enr_lo,4.024862574788882
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,enr_hi,6.925830891577086
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,n_signaler,103.0
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,retning_hit,0.9902912621359223
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,K,102.0
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,kontrol_hits,152.0
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,enrichment,5.210256941566514
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,enr_lo,4.072841654492164
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,enr_hi,6.66531618463496
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,n_signaler,68.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,K,68.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,kontrol_hits,106.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,enrichment,4.980874560491259
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,enr_lo,3.6871229511505543
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,enr_hi,6.7285826146934955
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,n_signaler,81.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,K,81.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,kontrol_hits,119.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,enrichment,5.284946734599351
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,enr_lo,4.001220484821182
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,enr_hi,6.980535587456032
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,n_signaler,66.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,K,66.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,kontrol_hits,101.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,enrichment,5.0737039058236535
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,enr_lo,3.7342200952049986
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,enr_hi,6.893667397116023
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,n_signaler,79.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,K,79.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,kontrol_hits,113.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,enrichment,5.428142057464056
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,enr_lo,4.088364042811621
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,enr_hi,7.2069722479377925
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,n_signaler,55.0
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,K,55.0
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,kontrol_hits,82.0
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,enrichment,5.207765187888099
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,enr_lo,3.7132115899669627
gitter,OOS,long,z2.5_rvol2.0_kun kraftig,,enr_hi,7.303870947041956
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,n_signaler,65.0
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,K,65.0
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,kontrol_hits,92.0
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,enrichment,5.485649891589638
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,enr_lo,4.007485695011401
gitter,OOS,long,z2.5_rvol2.0_kraftig + alm,,enr_hi,7.509036094765596
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,n_signaler,134.0
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,retning_hit,0.9850746268656716
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,K,132.0
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,kontrol_hits,287.0
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,enrichment,3.880678418877743
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,enr_lo,3.176946822525336
gitter,OOS,short,z1.5_rvol1.25_kun kraftig,,enr_hi,4.740294953622365
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,n_signaler,167.0
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,retning_hit,0.9640718562874252
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,K,161.0
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,kontrol_hits,366.0
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,enrichment,3.7115935523489787
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,enr_lo,3.1044682204602214
gitter,OOS,short,z1.5_rvol1.25_kraftig + alm,,enr_hi,4.437451350620139
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,n_signaler,116.0
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,retning_hit,0.9827586206896551
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,K,114.0
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,kontrol_hits,215.0
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,enrichment,4.473856113771741
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,enr_lo,3.5845601204944626
gitter,OOS,short,z1.5_rvol1.5_kun kraftig,,enr_hi,5.583778163545439
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,n_signaler,147.0
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,retning_hit,0.9591836734693877
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,K,141.0
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,kontrol_hits,276.0
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,enrichment,4.310480170639153
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,enr_lo,3.5406012901136914
gitter,OOS,short,z1.5_rvol1.5_kraftig + alm,,enr_hi,5.247763805925946
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,n_signaler,84.0
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,retning_hit,0.9880952380952381
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,K,83.0
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,kontrol_hits,148.0
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,enrichment,4.73186121089715
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,enr_lo,3.6333156696343982
gitter,OOS,short,z1.5_rvol2.0_kun kraftig,,enr_hi,6.162555790657762
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,n_signaler,106.0
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,retning_hit,0.9528301886792453
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,K,101.0
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,kontrol_hits,185.0
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,enrichment,4.6064383836203575
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,enr_lo,3.633070056620483
gitter,OOS,short,z1.5_rvol2.0_kraftig + alm,,enr_hi,5.840590534009495
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,n_signaler,89.0
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,retning_hit,0.9887640449438202
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,K,88.0
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,kontrol_hits,185.0
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,enrichment,4.013530472857341
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,enr_lo,3.129084739808535
gitter,OOS,short,z2.0_rvol1.25_kun kraftig,,enr_hi,5.147967599477708
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,n_signaler,108.0
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,retning_hit,0.9814814814814815
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,K,106.0
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,kontrol_hits,228.0
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,enrichment,3.922713944015773
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,enr_lo,3.1322629838592535
gitter,OOS,short,z2.0_rvol1.25_kraftig + alm,,enr_hi,4.912641360533735
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,n_signaler,79.0
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,retning_hit,0.9873417721518988
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,K,78.0
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,kontrol_hits,146.0
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,enrichment,4.507724527033891
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,enr_lo,3.4397690348340433
gitter,OOS,short,z2.0_rvol1.5_kun kraftig,,enr_hi,5.907251389802473
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,n_signaler,97.0
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,retning_hit,0.979381443298969
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,K,95.0
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,kontrol_hits,181.0
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,enrichment,4.428540812435194
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,enr_lo,3.472036931686255
gitter,OOS,short,z2.0_rvol1.5_kraftig + alm,,enr_hi,5.6485498608677736
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,n_signaler,61.0
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,retning_hit,0.9836065573770492
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,K,60.0
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,kontrol_hits,113.0
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,enrichment,4.480107426459823
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,enr_lo,3.288743434849293
gitter,OOS,short,z2.0_rvol2.0_kun kraftig,,enr_hi,6.10304906729224
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,n_signaler,75.0
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,retning_hit,0.9733333333333334
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,K,73.0
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,kontrol_hits,137.0
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,enrichment,4.495913158256336
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,enr_lo,3.3990827707073437
gitter,OOS,short,z2.0_rvol2.0_kraftig + alm,,enr_hi,5.946673408713762
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,n_signaler,45.0
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,K,45.0
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,kontrol_hits,98.0
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,enrichment,3.8743786162496945
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,enr_lo,2.7317385887499093
gitter,OOS,short,z2.5_rvol1.25_kun kraftig,,enr_hi,5.494965632462696
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,n_signaler,53.0
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,retning_hit,0.9811320754716981
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,K,52.0
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,kontrol_hits,115.0
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,enrichment,3.8152335127359307
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,enr_lo,2.7600028305917585
gitter,OOS,short,z2.5_rvol1.25_kraftig + alm,,enr_hi,5.273910082759759
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,n_signaler,42.0
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,K,42.0
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,kontrol_hits,88.0
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,enrichment,4.02700565264741
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,enr_lo,2.7976807868562084
gitter,OOS,short,z2.5_rvol1.5_kun kraftig,,enr_hi,5.796506378655587
