side,entry_tid,entry_pris,exit_tid,exit_pris,exit_aarsag,bars,kontrakter,ben,kontrakt_periode,rvol_entry,z_entry,atr_entry,stop_variant,hale_ben,point,brutto,omkostning,netto
long,2024-12-31 16:15:00+00:00,5952.25,2024-12-31 16:15:00+00:00,5946.515063839751,stop,0,1.0,hoved,kontrakt 2,2.247164928240922,-2.7496648637060432,9.958089813834953,z,False,-5.734936160249163,-28.674680801245813,4.5,-33.17468080124581
long,2024-12-31 16:30:00+00:00,5942.5,2024-12-31 16:30:00+00:00,5942.209001324865,stop,0,1.0,hoved,kontrakt 2,1.7847341459607498,-3.4951397592016646,10.175369112846742,z,False,-0.2909986751346878,-1.454993375673439,4.5,-5.954993375673439
short,2025-01-02 12:15:00+00:00,5993.75,2025-01-02 14:00:00+00:00,5968.066666666667,target,7,1.0,hoved,kontrakt 2,2.0792562917882216,3.0906016143385093,7.554043390458006,z,False,25.683333333333394,128.41666666666697,4.5,123.91666666666697
long,2025-01-02 14:45:00+00:00,5944.25,2025-01-02 14:45:00+00:00,5972.883333333333,target,0,1.0,hoved,kontrakt 2,12.633280822485698,-2.681378453364776,10.60048811128851,z,False,28.633333333333212,143.16666666666606,4.5,138.66666666666606
long,2025-01-02 17:45:00+00:00,5892.75,2025-01-02 17:45:00+00:00,5885.32024768194,stop,0,1.0,hoved,kontrakt 2,1.9669957074376576,-3.183165357811675,18.839377187632977,z,False,-7.429752318060309,-37.14876159030155,4.5,-41.64876159030155
short,2025-01-03 09:30:00+00:00,5939.25,2025-01-03 10:45:00+00:00,5930.291666666667,target,5,1.0,hoved,kontrakt 2,1.876477075783835,2.8178992642213467,5.300727563153106,z,False,8.95833333333303,44.79166666666515,4.5,40.29166666666515
short,2025-01-03 15:00:00+00:00,5950.5,2025-01-03 15:00:00+00:00,5961.48061854991,stop,0,1.0,hoved,kontrakt 2,10.673544001785132,2.0738019761246633,8.232436312017311,z,False,-10.980618549910105,-54.903092749550524,4.5,-59.403092749550524
short,2025-01-06 07:45:00+00:00,5999.25,2025-01-06 08:45:00+00:00,6004.036054377699,stop,4,1.0,hoved,kontrakt 2,1.983908299349719,2.4416549435643984,3.1970443561691093,z,False,-4.786054377698747,-23.930271888493735,4.5,-28.430271888493735
short,2025-01-06 09:00:00+00:00,6006.5,2025-01-06 09:45:00+00:00,6014.012854220393,stop,3,1.0,hoved,kontrakt 2,1.8741883116883118,2.353642127169981,3.7433745800393754,z,False,-7.51285422039291,-37.56427110196455,4.5,-42.06427110196455
short,2025-01-06 11:45:00+00:00,6030.0,2025-01-06 14:30:00+00:00,6047.168443173042,stop,11,1.0,hoved,kontrakt 2,2.6550656738894003,2.1325707143833696,5.016635639485226,z,False,-17.16844317304185,-85.84221586520925,4.5,-90.34221586520925
long,2025-01-07 05:30:00+00:00,6012.0,2025-01-07 08:30:00+00:00,6022.158333333334,target,12,1.0,hoved,kontrakt 2,4.281626063985912,-2.441013337956585,4.488335627309925,z,False,10.158333333333758,50.79166666666879,4.5,46.29166666666879
short,2025-01-07 14:15:00+00:00,6038.75,2025-01-07 15:00:00+00:00,6024.325,target,3,1.0,hoved,kontrakt 2,2.5188499753364813,2.2097097016156066,4.918380055737706,z,False,14.425000000000182,72.12500000000091,4.5,67.62500000000091
long,2025-01-08 07:30:00+00:00,5959.0,2025-01-08 08:15:00+00:00,5965.733333333334,target,3,1.0,hoved,kontrakt 2,2.4077001440264167,-2.0636096607225136,4.139793328095306,z,False,6.733333333333576,33.66666666666788,4.5,29.16666666666788
long,2025-01-09 07:45:00+00:00,5938.5,2025-01-09 07:45:00+00:00,5935.390194347714,stop,0,1.0,hoved,kontrakt 2,2.4529519837131932,-2.550907928771219,4.206442360848959,z,False,-3.1098056522860134,-15.549028261430067,4.5,-20.049028261430067
long,2025-01-09 08:00:00+00:00,5935.0,2025-01-09 08:00:00+00:00,5933.066856762983,stop,0,1.0,hoved,kontrakt 2,3.0124137931034483,-2.999425660648611,4.28098219221689,z,False,-1.9331432370172479,-9.66571618508624,4.5,-14.16571618508624
long,2025-01-09 08:15:00+00:00,5936.5,2025-01-09 08:30:00+00:00,5946.366666666667,target,1,1.0,hoved,kontrakt 2,4.1193415637860085,-2.2845260154377005,4.618054892772827,z,False,9.866666666666788,49.33333333333394,4.5,44.83333333333394
long,2025-01-09 23:45:00+00:00,5931.0,2025-01-10 00:00:00+00:00,5925.06645120539,stop,1,1.0,hoved,kontrakt 2,2.315210355987055,-2.552446389960863,6.599864941738321,z,False,-5.933548794610033,-29.667743973050165,4.5,-34.167743973050165
long,2025-01-10 14:15:00+00:00,5914.5,2025-01-10 14:30:00+00:00,5898.390289045933,stop,1,1.0,hoved,kontrakt 2,2.8289848197343455,-2.1956115353004013,11.395792729543546,z,False,-16.10971095406694,-80.5485547703347,4.5,-85.0485547703347
long,2025-01-10 15:00:00+00:00,5890.25,2025-01-10 15:00:00+00:00,5879.307928890066,stop,0,1.0,hoved,kontrakt 2,5.308544752823656,-2.8487830153701155,13.435971802772293,z,False,-10.94207110993375,-54.71035554966875,4.5,-59.21035554966875
long,2025-01-10 15:30:00+00:00,5879.25,2025-01-10 17:00:00+00:00,5847.718760605188,stop,6,1.0,hoved,kontrakt 2,2.3267535628443072,-2.2169489315011845,15.924383850349582,z,False,-31.531239394811564,-157.65619697405782,4.5,-162.15619697405782
long,2025-01-13 09:30:00+00:00,5811.5,2025-01-13 14:30:00+00:00,5829.0,tid,20,1.0,hoved,kontrakt 2,2.6502498481072303,-3.084320032274328,7.791262754064288,z,False,17.5,87.5,4.5,83.0
short,2025-01-14 08:30:00+00:00,5903.75,2025-01-14 08:30:00+00:00,5906.579299994222,stop,0,1.0,hoved,kontrakt 2,4.284195336826915,2.829971650643094,4.426370130400164,z,False,-2.8292999942223105,-14.146499971111552,4.5,-18.646499971111552
short,2025-01-14 09:00:00+00:00,5908.5,2025-01-14 12:00:00+00:00,5893.041666666667,target,12,1.0,hoved,kontrakt 2,2.651672597864769,2.670965894170699,4.908451796110346,z,False,15.45833333333303,77.29166666666515,4.5,72.79166666666515
long,2025-01-14 16:15:00+00:00,5868.25,2025-01-14 16:30:00+00:00,5860.599091541853,stop,1,1.0,hoved,kontrakt 2,2.525895170605313,-2.7720603756207036,13.402705272209078,z,False,-7.6509084581466595,-38.2545422907333,4.5,-42.7545422907333
short,2025-01-15 10:00:00+00:00,5889.0,2025-01-15 10:15:00+00:00,5884.608333333334,target,1,1.0,hoved,kontrakt 2,2.030446303319998,2.2963776414290296,3.3073018141540977,z,False,4.391666666666424,21.95833333333212,4.5,17.45833333333212
short,2025-01-15 12:00:00+00:00,5902.75,2025-01-15 12:00:00+00:00,5903.671353229552,stop,0,1.0,hoved,kontrakt 2,3.781444030512684,3.3029253570621715,3.7466937071354263,z,False,-0.9213532295516416,-4.606766147758208,4.5,-9.106766147758208
short,2025-01-15 12:15:00+00:00,5904.0,2025-01-15 13:15:00+00:00,5907.223738494496,stop,4,1.0,hoved,kontrakt 2,1.917907299138087,2.913319332844413,3.800501299482896,z,False,-3.223738494495592,-16.11869247247796,4.5,-20.61869247247796
short,2025-01-15 14:00:00+00:00,5970.5,2025-01-15 14:00:00+00:00,5970.67808710142,stop,0,1.0,hoved,kontrakt 2,4.1246349748703794,3.4915372881232773,9.700935364971121,z,False,-0.17808710141980555,-0.8904355070990277,4.5,-5.390435507099028
short,2025-01-15 14:15:00+00:00,5964.75,2025-01-15 15:00:00+00:00,5984.375169785473,stop,3,1.0,hoved,kontrakt 2,2.5772193553212177,2.6995322643159874,9.954439981758899,z,False,-19.62516978547319,-98.12584892736595,4.5,-102.62584892736595
short,2025-01-17 13:30:00+00:00,6011.25,2025-01-17 13:30:00+00:00,6018.50505264027,stop,0,1.0,hoved,kontrakt 2,2.6649858607883887,2.563497519358193,4.979758170724446,z,False,-7.255052640270151,-36.275263201350754,4.5,-40.775263201350754
short,2025-01-17 13:45:00+00:00,6017.75,2025-01-17 14:00:00+00:00,6023.493094840634,stop,1,1.0,hoved,kontrakt 2,5.9082026742164295,2.830562002721167,5.338346872815557,z,False,-5.743094840633603,-28.715474203168014,4.5,-33.215474203168014
short,2025-01-20 08:15:00+00:00,6042.25,2025-01-20 12:15:00+00:00,6031.208333333333,target,16,1.0,hoved,kontrakt 2,4.345726159721442,2.6447028002548865,3.0771939511320285,z,False,11.04166666666697,55.20833333333485,4.5,50.70833333333485
long,2025-01-20 12:45:00+00:00,6028.5,2025-01-20 13:15:00+00:00,6023.913525686,stop,2,1.0,hoved,kontrakt 2,1.6134284614701442,-2.2717564315220335,3.873642387832999,z,False,-4.586474314000043,-22.932371570000214,4.5,-27.432371570000214
short,2025-01-21 10:15:00+00:00,6060.5,2025-01-21 12:00:00+00:00,6046.125,target,7,1.0,hoved,kontrakt 2,2.6586546304856165,2.414450576563418,6.2280982550103,z,False,14.375,71.875,4.5,67.375
short,2025-01-22 08:30:00+00:00,6106.0,2025-01-22 08:30:00+00:00,6108.017112314141,stop,0,1.0,hoved,kontrakt 2,3.2406347942888414,2.543639139223085,2.8472872891416277,z,False,-2.0171123141408316,-10.085561570704158,4.5,-14.585561570704158
short,2025-01-22 08:45:00+00:00,6107.25,2025-01-22 08:45:00+00:00,6108.5469291168,stop,0,1.0,hoved,kontrakt 2,3.618116994586029,2.817090369246383,2.8939096256315113,z,False,-1.2969291168001291,-6.484645584000646,4.5,-10.984645584000646
long,2025-01-23 08:00:00+00:00,6110.0,2025-01-23 08:00:00+00:00,6107.837279689447,stop,0,1.0,hoved,kontrakt 2,1.9444444444444444,-2.2993248012397824,2.55778561294848,z,False,-2.162720310552686,-10.81360155276343,4.5,-15.31360155276343
long,2025-01-23 08:15:00+00:00,6109.25,2025-01-23 08:30:00+00:00,6106.960350070778,stop,1,1.0,hoved,kontrakt 2,3.821516561730085,-2.356207160695606,2.6786580691664454,z,False,-2.2896499292219232,-11.448249646109616,4.5,-15.948249646109616
long,2025-01-23 09:00:00+00:00,6105.0,2025-01-23 09:00:00+00:00,6103.380531053015,stop,0,1.0,hoved,kontrakt 2,2.1650914766322726,-2.821565412215665,2.9967244088770704,z,False,-1.6194689469848527,-8.097344734924263,4.5,-12.597344734924263
short,2025-01-23 15:00:00+00:00,6118.25,2025-01-23 15:45:00+00:00,6123.177880429732,stop,3,1.0,hoved,kontrakt 2,4.2016139188390635,2.1177474931588414,4.08622711763005,z,False,-4.927880429731886,-24.63940214865943,4.5,-29.13940214865943
short,2025-01-23 16:15:00+00:00,6127.5,2025-01-23 16:15:00+00:00,6131.553807136283,stop,0,1.0,hoved,kontrakt 2,4.834000133678351,2.7504374483380727,4.984544247163039,z,False,-4.053807136282558,-20.269035681412788,4.5,-24.769035681412788
long,2025-01-24 10:30:00+00:00,6142.25,2025-01-24 10:30:00+00:00,6140.524645302808,stop,0,1.0,hoved,kontrakt 2,2.134574841883345,-2.4589013507920954,2.734359230897509,z,False,-1.7253546971924152,-8.626773485962076,4.5,-13.126773485962076
long,2025-01-27 08:30:00+00:00,6021.5,2025-01-27 10:00:00+00:00,5999.440076836361,stop,6,1.0,hoved,kontrakt 2,2.709794751883606,-2.3353533963290203,8.386054719529648,z,False,-22.059923163638814,-110.29961581819407,4.5,-114.79961581819407
long,2025-01-27 11:00:00+00:00,5973.75,2025-01-27 15:15:00+00:00,6038.833333333333,target,17,1.0,hoved,kontrakt 2,2.952989417248111,-2.0855681693602497,11.578446151492114,z,False,65.08333333333303,325.41666666666515,4.5,320.91666666666515
short,2025-01-28 09:15:00+00:00,6064.5,2025-01-28 10:00:00+00:00,6068.323598483308,stop,3,1.0,hoved,kontrakt 2,2.7481642892457563,2.933368569196486,7.308834474127625,z,False,-3.82359848330816,-19.1179924165408,4.5,-23.6179924165408
long,2025-01-29 13:45:00+00:00,6081.5,2025-01-29 14:30:00+00:00,6078.661246333777,stop,3,1.0,hoved,kontrakt 2,3.50887752031297,-3.0096568616072195,4.935157306234766,z,False,-2.838753666223056,-14.19376833111528,4.5,-18.69376833111528
short,2025-01-30 08:30:00+00:00,6099.0,2025-01-30 08:45:00+00:00,6100.214879782232,stop,1,1.0,hoved,kontrakt 2,3.545207190329631,3.156505794346204,4.22161428204845,z,False,-1.2148797822319466,-6.074398911159733,4.5,-10.574398911159733
long,2025-01-30 12:30:00+00:00,6077.25,2025-01-30 13:45:00+00:00,6090.625,target,5,1.0,hoved,kontrakt 2,3.27591684021037,-2.8137766414392122,5.1943165097810144,z,False,13.375,66.875,4.5,62.375
short,2025-01-31 07:30:00+00:00,6123.25,2025-01-31 09:15:00+00:00,6127.548166471354,stop,7,1.0,hoved,kontrakt 2,1.8638082180398021,2.41433025209939,4.0093358080280685,z,False,-4.298166471354307,-21.490832356771534,4.5,-25.990832356771534
short,2025-01-31 15:30:00+00:00,6137.5,2025-01-31 15:30:00+00:00,6139.983730300107,stop,0,1.0,hoved,kontrakt 2,2.284572556377237,2.8258164353329396,5.634991736749052,z,False,-2.4837303001067994,-12.418651500533997,4.5,-16.918651500533997
long,2025-01-31 18:45:00+00:00,6107.25,2025-01-31 18:45:00+00:00,6100.593711710711,stop,0,1.0,hoved,kontrakt 2,3.3157060093535917,-2.7317038677019236,8.903302053880491,z,False,-6.656288289288568,-33.28144144644284,4.5,-37.78144144644284
long,2025-01-31 19:00:00+00:00,6101.5,2025-01-31 19:00:00+00:00,6094.710286665087,stop,0,1.0,hoved,kontrakt 2,1.6197328233644948,-2.8034527983049067,9.3744947643176,z,False,-6.789713334913358,-33.94856667456679,4.5,-38.44856667456679
long,2025-01-31 19:15:00+00:00,6095.5,2025-01-31 19:15:00+00:00,6087.575761562923,stop,0,1.0,hoved,kontrakt 2,2.5213750114966067,-2.809484463375659,10.597745138294913,z,False,-7.9242384370772925,-39.62119218538646,4.5,-44.12119218538646
long,2025-01-31 20:15:00+00:00,6065.5,2025-02-02 23:00:00+00:00,6048.952967363683,stop,7,1.0,hoved,kontrakt 2,1.599621663069641,-2.724359218102236,13.357584050781993,z,False,-16.547032636317454,-82.73516318158727,4.5,-87.23516318158727
short,2025-02-03 08:30:00+00:00,5978.75,2025-02-03 11:00:00+00:00,5987.04572439202,stop,10,1.0,hoved,kontrakt 2,2.7902470187393527,2.686631504712393,9.841715229000144,z,False,-8.29572439202002,-41.4786219601001,4.5,-45.9786219601001
long,2025-02-04 05:15:00+00:00,6001.0,2025-02-04 05:15:00+00:00,5995.482731226788,stop,0,1.0,hoved,kontrakt 2,13.1658033136937,-3.0684875778818346,9.107288867916559,z,False,-5.517268773211981,-27.586343866059906,4.5,-32.086343866059906
long,2025-02-04 05:30:00+00:00,6009.25,2025-02-04 10:30:00+00:00,6011.5,tid,20,1.0,hoved,kontrakt 2,4.65151666334065,-2.2250267873671987,10.09962537735109,z,False,2.25,11.25,4.5,6.75
short,2025-02-04 15:15:00+00:00,6049.75,2025-02-04 15:15:00+00:00,6053.792985974859,stop,0,1.0,hoved,kontrakt 2,6.990836707413936,3.108125532181579,8.91187629840046,z,False,-4.042985974859221,-20.214929874296104,4.5,-24.714929874296104
short,2025-02-04 15:30:00+00:00,6051.0,2025-02-04 16:15:00+00:00,6060.5512518123915,stop,3,1.0,hoved,kontrakt 2,3.244913352932075,2.698680505592584,8.846742277086141,z,False,-9.551251812391456,-47.75625906195728,4.5,-52.25625906195728
short,2025-02-05 14:30:00+00:00,6051.0,2025-02-05 15:00:00+00:00,6034.108333333334,target,2,1.0,hoved,kontrakt 2,2.986293930843968,2.5459539206247466,5.417297402720589,z,False,16.891666666666424,84.45833333333212,4.5,79.95833333333212
short,2025-02-05 17:00:00+00:00,6071.0,2025-02-05 20:15:00+00:00,6081.777459638318,stop,13,1.0,hoved,kontrakt 2,1.7687322419486726,2.578711997528467,9.11875260468208,z,False,-10.77745963831785,-53.88729819158925,4.5,-58.38729819158925
long,2025-02-06 11:15:00+00:00,6091.5,2025-02-06 11:15:00+00:00,6088.392636337672,stop,0,1.0,hoved,kontrakt 2,2.428512862560213,-2.462469423071631,3.738351022163379,z,False,-3.1073636623277707,-15.536818311638854,4.5,-20.036818311638854
short,2025-02-07 12:00:00+00:00,6107.5,2025-02-07 13:00:00+00:00,6101.741666666667,target,4,1.0,hoved,kontrakt 2,1.5524127545341453,2.0994506970098366,3.263759087770824,z,False,5.758333333333212,28.79166666666606,4.5,24.29166666666606
short,2025-02-07 15:00:00+00:00,6120.5,2025-02-07 15:00:00+00:00,6105.45,target,0,1.0,hoved,kontrakt 2,4.051590213460789,3.286658218668636,5.946399829973505,z,False,15.050000000000182,75.25000000000091,4.5,70.75000000000091
short,2025-02-10 13:45:00+00:00,6084.25,2025-02-10 14:30:00+00:00,6072.125,target,3,1.0,hoved,kontrakt 2,2.1912136143430914,2.103094816791478,3.486176225407661,z,False,12.125,60.625,4.5,56.125
short,2025-02-10 16:00:00+00:00,6089.75,2025-02-10 17:00:00+00:00,6077.366666666667,target,4,1.0,hoved,kontrakt 2,1.7729366363749532,2.010650836788195,5.483897384352057,z,False,12.383333333333212,61.91666666666606,4.5,57.41666666666606
short,2025-02-11 16:00:00+00:00,6086.75,2025-02-11 17:00:00+00:00,6071.2,target,4,1.0,hoved,kontrakt 2,2.6365717478598443,2.8790126233314215,6.3070454783608705,z,False,15.550000000000182,77.75000000000091,4.5,73.25000000000091
long,2025-02-12 09:30:00+00:00,6079.75,2025-02-12 12:15:00+00:00,6088.366666666667,target,11,1.0,hoved,kontrakt 2,3.7976520811099252,-2.8452452635449372,3.163087794677561,z,False,8.616666666666788,43.08333333333394,4.5,38.58333333333394
short,2025-02-12 13:00:00+00:00,6093.0,2025-02-12 13:00:00+00:00,6096.955354848407,stop,0,1.0,hoved,kontrakt 2,2.972717101299595,2.2732959159292916,3.253548821170873,z,False,-3.9553548484072962,-19.77677424203648,4.5,-24.27677424203648
long,2025-02-12 14:15:00+00:00,6025.75,2025-02-12 17:45:00+00:00,6080.983333333334,target,14,1.0,hoved,kontrakt 2,3.3486197966016045,-3.134832635093822,8.741286466314254,z,False,55.233333333333576,276.1666666666679,4.5,271.6666666666679
long,2025-02-13 08:00:00+00:00,6077.25,2025-02-13 08:00:00+00:00,6075.2420141987595,stop,0,1.0,hoved,kontrakt 2,2.3545750337274822,-2.8517286462395743,3.3174397816732837,z,False,-2.0079858012404657,-10.039929006202328,4.5,-14.539929006202328
long,2025-02-13 08:45:00+00:00,6061.0,2025-02-13 08:45:00+00:00,6058.959351222264,stop,0,1.0,hoved,kontrakt 2,4.03121801432958,-3.2356397970585964,4.40895233248404,z,False,-2.040648777736351,-10.203243888681754,4.5,-14.703243888681754
long,2025-02-13 09:00:00+00:00,6058.25,2025-02-13 09:00:00+00:00,6053.706818362313,stop,0,1.0,hoved,kontrakt 2,1.8840077905215322,-2.9040769830975903,4.451170023020894,z,False,-4.543181637686757,-22.715908188433787,4.5,-27.215908188433787
short,2025-02-13 15:30:00+00:00,6099.0,2025-02-13 15:30:00+00:00,6106.063776020055,stop,0,1.0,hoved,kontrakt 2,3.2643438858612455,2.7305360896751627,8.5315375813565,z,False,-7.063776020055229,-35.31888010027615,4.5,-39.81888010027615
long,2025-02-14 11:00:00+00:00,6129.0,2025-02-14 11:15:00+00:00,6123.705006446958,stop,1,1.0,hoved,kontrakt 2,1.8657476775546897,-2.3173270542252937,3.4980872559253546,z,False,-5.294993553042332,-26.47496776521166,4.5,-30.97496776521166
short,2025-02-18 07:00:00+00:00,6154.0,2025-02-18 07:00:00+00:00,6154.796192947123,stop,0,1.0,hoved,kontrakt 2,2.2496923593243094,3.1552482067541603,2.1288366823227345,z,False,-0.7961929471230178,-3.980964735615089,4.5,-8.480964735615089
short,2025-02-18 07:15:00+00:00,6156.0,2025-02-18 10:00:00+00:00,6144.758333333333,target,11,1.0,hoved,kontrakt 2,2.7706125006527076,3.1852113614901416,2.226776919299682,z,False,11.241666666666788,56.20833333333394,4.5,51.70833333333394
long,2025-02-18 15:00:00+00:00,6135.75,2025-02-18 15:00:00+00:00,6133.214747909757,stop,0,1.0,hoved,kontrakt 2,7.5554207565898315,-2.999675433385424,4.300563279410868,z,False,-2.5352520902433753,-12.676260451216876,4.5,-17.176260451216876
long,2025-02-19 11:15:00+00:00,6140.75,2025-02-19 11:45:00+00:00,6136.343633925624,stop,2,1.0,hoved,kontrakt 2,1.5200896430286537,-2.4356382885271852,2.951077332682904,z,False,-4.40636607437591,-22.03183037187955,4.5,-26.53183037187955
short,2025-02-19 19:30:00+00:00,6162.25,2025-02-20 01:30:00+00:00,6149.25,tid,20,1.0,hoved,kontrakt 2,1.6494077898775494,2.393870374163158,6.231135533039191,z,False,13.0,65.0,4.5,60.5
short,2025-02-20 10:15:00+00:00,6153.0,2025-02-20 11:30:00+00:00,6146.675,target,5,1.0,hoved,kontrakt 2,1.6534204318635457,2.356404351754646,2.7868945210127762,z,False,6.324999999999818,31.62499999999909,4.5,27.12499999999909
long,2025-02-20 15:15:00+00:00,6117.0,2025-02-20 15:30:00+00:00,6116.372854617249,stop,1,1.0,hoved,kontrakt 2,11.470322661759495,-3.4251968750367725,6.509232684173778,z,False,-0.6271453827512232,-3.135726913756116,4.5,-7.635726913756116
long,2025-02-21 05:15:00+00:00,6129.75,2025-02-21 06:30:00+00:00,6134.633333333333,target,5,1.0,hoved,kontrakt 2,1.8539557942573848,-2.2864821730062777,2.9009478086069747,z,False,4.883333333333212,24.41666666666606,4.5,19.91666666666606
long,2025-02-21 16:00:00+00:00,6098.5,2025-02-21 17:15:00+00:00,6081.850993103925,stop,5,1.0,hoved,kontrakt 2,2.302848920863309,-2.3185971131858936,7.0931122680017635,z,False,-16.649006896074752,-83.24503448037376,4.5,-87.74503448037376
long,2025-02-21 18:15:00+00:00,6059.25,2025-02-21 19:15:00+00:00,6030.439199432152,stop,4,1.0,hoved,kontrakt 2,1.957010424590896,-2.319271871673288,9.380052036991861,z,False,-28.810800567847764,-144.05400283923882,4.5,-148.55400283923882
long,2025-02-24 15:15:00+00:00,6019.0,2025-02-24 15:15:00+00:00,6015.391797011798,stop,0,1.0,hoved,kontrakt 2,11.273271587613435,-3.159783628698165,9.16411964963817,z,False,-3.6082029882018105,-18.041014941009053,4.5,-22.541014941009053
long,2025-02-24 16:00:00+00:00,6006.5,2025-02-24 21:00:00+00:00,6007.5,tid,20,1.0,hoved,kontrakt 2,1.9822642847380547,-2.418467573922078,10.125116935224147,z,False,1.0,5.0,4.5,0.5
long,2025-02-25 07:15:00+00:00,6001.25,2025-02-25 07:15:00+00:00,5997.296601010259,stop,0,1.0,hoved,kontrakt 2,3.7804140849327488,-2.465398813151803,4.308616990500375,z,False,-3.95339898974089,-19.76699494870445,4.5,-24.26699494870445
long,2025-02-25 07:45:00+00:00,5994.75,2025-02-25 07:45:00+00:00,5991.199085436119,stop,0,1.0,hoved,kontrakt 2,4.08761834044923,-2.810855598502491,5.111766690788588,z,False,-3.550914563880724,-17.75457281940362,4.5,-22.25457281940362
long,2025-02-25 15:15:00+00:00,5954.5,2025-02-25 15:15:00+00:00,5954.257694357486,stop,0,1.0,hoved,kontrakt 2,6.917357705298602,-3.4781803823347515,10.756763694289404,z,False,-0.24230564251411124,-1.2115282125705562,4.5,-5.711528212570556
long,2025-02-25 15:45:00+00:00,5950.75,2025-02-25 16:30:00+00:00,5932.34999259737,stop,3,1.0,hoved,kontrakt 2,3.550727662878756,-2.363959086302887,12.693331960892394,z,False,-18.400007402629853,-92.00003701314927,4.5,-96.50003701314927
short,2025-02-26 09:30:00+00:00,6000.0,2025-02-26 12:45:00+00:00,5991.366666666667,target,13,1.0,hoved,kontrakt 2,2.6565114534648897,2.1475296516746187,3.769141792237452,z,False,8.633333333333212,43.16666666666606,4.5,38.66666666666606
long,2025-02-26 14:45:00+00:00,5986.75,2025-02-26 14:45:00+00:00,5996.433333333333,target,0,1.0,hoved,kontrakt 2,13.646112600536194,-2.4244073368817807,6.06187960790787,z,False,9.683333333333394,48.41666666666697,4.5,43.91666666666697
short,2025-02-27 07:30:00+00:00,5999.5,2025-02-27 12:30:00+00:00,6012.961432264997,stop,20,1.0,hoved,kontrakt 2,2.2684191702432046,2.0810069325300495,5.924719129537952,z,False,-13.461432264996802,-67.30716132498401,4.5,-71.80716132498401
long,2025-02-27 14:00:00+00:00,5986.0,2025-02-27 14:30:00+00:00,5980.89526388318,stop,2,1.0,hoved,kontrakt 2,9.878653488294352,-2.6746168364518508,7.534004406485123,z,False,-5.104736116820277,-25.523680584101385,4.5,-30.023680584101385
long,2025-02-27 19:45:00+00:00,5917.25,2025-02-27 20:15:00+00:00,5892.362033820984,stop,2,1.0,hoved,kontrakt 2,1.5558896681165302,-2.424913634411458,16.45823095023814,z,False,-24.887966179016075,-124.43983089508038,4.5,-128.93983089508038
long,2025-03-03 15:15:00+00:00,5942.0,2025-03-03 16:30:00+00:00,5935.564384062534,stop,5,1.0,hoved,kontrakt 2,7.298753883207093,-2.9583699200446336,11.582451581488007,z,False,-6.435615937465627,-32.178079687328136,4.5,-36.678079687328136
long,2025-03-04 12:45:00+00:00,5830.75,2025-03-04 13:00:00+00:00,5816.961726774483,stop,1,1.0,hoved,kontrakt 2,1.9553708052730203,-2.4604203760563625,11.242342910923318,z,False,-13.788273225516605,-68.94136612758302,4.5,-73.44136612758302
long,2025-03-04 15:30:00+00:00,5766.75,2025-03-04 19:00:00+00:00,5839.325,target,14,1.0,hoved,kontrakt 2,3.736766723567795,-2.3988832890952274,16.462117590914257,z,False,72.57499999999982,362.8749999999991,4.5,358.3749999999991
long,2025-03-05 12:30:00+00:00,5806.5,2025-03-05 13:00:00+00:00,5798.082603246214,stop,2,1.0,hoved,kontrakt 2,1.5145536923411298,-2.4098948097504787,10.348739160582458,z,False,-8.417396753786306,-42.08698376893153,4.5,-46.58698376893153
long,2025-03-06 09:45:00+00:00,5800.25,2025-03-06 11:00:00+00:00,5776.39117149632,stop,5,1.0,hoved,kontrakt 2,1.7363154217792167,-2.074658885536705,9.986111104415109,z,False,-23.858828503680343,-119.29414251840171,4.5,-123.79414251840171
long,2025-03-06 17:15:00+00:00,5748.5,2025-03-06 17:45:00+00:00,5732.5512656827705,stop,2,1.0,hoved,kontrakt 2,1.5971920544976297,-2.4918238755477815,19.505209684374712,z,False,-15.948734317229537,-79.74367158614768,4.5,-84.24367158614768
long,2025-03-07 06:15:00+00:00,5753.0,2025-03-07 07:45:00+00:00,5764.325,target,6,1.0,hoved,kontrakt 2,2.1353933422898943,-2.707789224747011,6.997332533395896,z,False,11.324999999999818,56.62499999999909,4.5,52.12499999999909
long,2025-03-07 15:45:00+00:00,5713.0,2025-03-07 16:15:00+00:00,5706.417748175895,stop,2,1.0,hoved,kontrakt 2,3.6216086414862767,-3.0057509627434826,18.617887293816757,z,False,-6.582251824104787,-32.91125912052394,4.5,-37.41125912052394
long,2025-03-10 08:30:00+00:00,5732.5,2025-03-10 08:30:00+00:00,5728.043400022711,stop,0,1.0,hoved,kontrakt 2,2.6761223204045037,-2.6955568041089397,8.089480381389944,z,False,-4.456599977289443,-22.282999886447215,4.5,-26.782999886447215
long,2025-03-10 09:15:00+00:00,5706.25,2025-03-10 12:00:00+00:00,5698.965117687504,stop,11,1.0,hoved,kontrakt 2,1.8851388069883332,-2.9144075272421217,9.70320276891899,z,False,-7.284882312495938,-36.42441156247969,4.5,-40.92441156247969
long,2025-03-10 14:30:00+00:00,5671.0,2025-03-10 16:15:00+00:00,5645.408400814775,stop,7,1.0,hoved,kontrakt 2,3.2727389853164395,-2.174039816230318,14.985862535657011,z,False,-25.591599185225277,-127.95799592612639,4.5,-132.4579959261264
